season,round,race_date,circuit_id,driver_code,constructor_id,is_sprint_weekend,quali_position,track_n,grid,team,sprint,driver_form,track,champ,teammate,finish_position,status,classified,label,p_a1
2021,19,2021-11-14,interlagos,STR,aston_martin,1,16,3,0.02351775,0.1048951,0.02437284,0.2263949,0.0268414,0.0832,0.53846154,20,Collision damage,0,0,0.00083899
2021,19,2021-11-14,interlagos,LAT,williams,1,17,0,0.01831564,0.02097902,0.01376379,0.07633614,0.5,0.0224,0.08333333,16,+1 Lap,1,0,0.00068654
2021,19,2021-11-14,interlagos,RUS,williams,1,18,1,0.01426423,0.02097902,0.01034317,0.15177236,0.35423745,0.0512,0.91666667,13,+1 Lap,1,0,0.00098533
2021,19,2021-11-14,interlagos,MSC,haas,1,19,0,0.011109,0.0,0.00584098,0.03791679,0.5,0.0,0.83333333,18,+2 Laps,1,0,0.0008678
2021,19,2021-11-14,interlagos,MAZ,haas,1,20,0,0.0086517,0.0,0.00438936,0.03570609,0.5,0.0,0.16666667,17,+2 Laps,1,0,0.00063097
2021,20,2021-11-21,losail,HAM,mercedes,0,1,0,1.0,0.95121951,0.0,0.91710371,0.5,0.95789474,0.8,1,Finished,1,1,0.55085876
2021,20,2021-11-21,losail,VER,red_bull,0,2,0,0.77880078,1.0,0.0,1.0,0.5,1.0,1.0,2,Finished,1,0,0.3447758
2021,20,2021-11-21,losail,BOT,mercedes,0,3,0,0.60653066,0.95121951,0.0,0.57186458,0.5,0.61052632,0.2,20,Damage,0,0,0.05535729
2021,20,2021-11-21,losail,GAS,alphatauri,0,4,0,0.47236655,0.17073171,0.0,0.29365951,0.5,0.27669173,0.91666667,11,+1 Lap,1,0,0.00891953
2021,20,2021-11-21,losail,ALO,alpine,0,5,0,0.36787944,0.10365854,0.0,0.18434114,0.5,0.18646617,0.46666667,3,Finished,1,0,0.00373801
2021,20,2021-11-21,losail,NOR,mclaren,0,6,0,0.2865048,0.25,0.0,0.26470652,0.5,0.45413534,0.70588235,9,+1 Lap,1,0,0.0053107
2021,20,2021-11-21,losail,SAI,ferrari,0,7,0,0.22313016,0.51829268,0.0,0.43846181,0.5,0.41954887,0.23529412,7,Finished,1,0,0.00591084
2021,20,2021-11-21,losail,TSU,alphatauri,0,8,0,0.17377394,0.17073171,0.0,0.08476797,0.5,0.06015038,0.08333333,13,+1 Lap,1,0,0.00142354
2021,20,2021-11-21,losail,OCO,alpine,0,9,0,0.13533528,0.10365854,0.0,0.12945747,0.5,0.15037594,0.53333333,5,Finished,1,0,0.00158815
2021,20,2021-11-21,losail,VET,aston_martin,0,10,0,0.10539922,0.05487805,0.0,0.16740858,0.5,0.12631579,0.46153846,10,+1 Lap,1,0,0.00131557
2021,20,2021-11-21,losail,PER,red_bull,0,11,0,0.082085,1.0,0.0,0.61973724,0.5,0.53533835,0.0,4,Finished,1,0,0.00879045
2021,20,2021-11-21,losail,STR,aston_martin,0,12,0,0.06392786,0.05487805,0.0,0.11720961,0.5,0.07819549,0.53846154,6,Finished,1,0,0.0010801
2021,20,2021-11-21,losail,LEC,ferrari,0,13,0,0.04978707,0.51829268,0.0,0.46162534,0.5,0.44511278,0.76470588,8,Finished,1,0,0.00441688
2021,20,2021-11-21,losail,RIC,mclaren,0,14,0,0.03877421,0.25,0.0,0.26921229,0.5,0.31578947,0.29411765,12,+1 Lap,1,0,0.00166497
2021,20,2021-11-21,losail,RUS,williams,0,15,0,0.03019738,0.00609756,0.0,0.09893818,0.5,0.0481203,0.92307692,17,+2 Laps,1,0,0.00103526
2021,20,2021-11-21,losail,RAI,alfa,0,16,0,0.02351775,0.04878049,0.0,0.18076379,0.5,0.03007519,0.5625,14,+1 Lap,1,0,0.000972
2021,20,2021-11-21,losail,LAT,williams,0,17,0,0.01831564,0.00609756,0.0,0.04311339,0.5,0.02105263,0.07692308,19,Puncture,0,0,0.00060389
2021,20,2021-11-21,losail,GIO,alfa,0,18,0,0.01426423,0.04878049,0.0,0.11895054,0.5,0.00300752,0.5,15,+1 Lap,1,0,0.0008359
2021,20,2021-11-21,losail,MSC,haas,0,19,0,0.011109,0.0,0.0,0.02479338,0.5,0.0,0.76923077,16,+1 Lap,1,0,0.00079141
2021,20,2021-11-21,losail,MAZ,haas,0,20,0,0.0086517,0.0,0.0,0.03829317,0.5,0.0,0.23076923,18,+2 Laps,1,0,0.00061095
2021,21,2021-12-05,jeddah,HAM,mercedes,0,1,0,1.0,0.83428571,0.0,0.91710371,0.5,0.9772404,0.8,1,Finished,1,1,0.54324601
2021,21,2021-12-05,jeddah,BOT,mercedes,0,2,0,0.77880078,0.83428571,0.0,0.47103209,0.5,0.57752489,0.2,3,Finished,1,0,0.08533329
2021,21,2021-12-05,jeddah,VER,red_bull,0,3,0,0.60653066,1.0,0.0,1.0,0.5,1.0,1.0,2,Finished,1,0,0.27715239
2021,21,2021-12-05,jeddah,LEC,ferrari,0,4,0,0.47236655,0.45714286,0.0,0.50331719,0.5,0.43243243,0.72222222,7,Finished,1,0,0.02273268
2021,21,2021-12-05,jeddah,PER,red_bull,0,5,0,0.36787944,1.0,0.0,0.69758736,0.5,0.54054054,0.0,17,Collision,0,0,0.0375325
2021,21,2021-12-05,jeddah,GAS,alphatauri,0,6,0,0.2865048,0.16,0.0,0.30367195,0.5,0.26173542,0.92307692,6,Finished,1,0,0.00615856
2021,21,2021-12-05,jeddah,NOR,mclaren,0,7,0,0.22313016,0.13714286,0.0,0.24242344,0.5,0.43527738,0.72222222,10,Finished,1,0,0.00476805
2021,21,2021-12-05,jeddah,TSU,alphatauri,0,8,0,0.17377394,0.16,0.0,0.09597838,0.5,0.056899,0.07692308,14,+1 Lap,1,0,0.00183294
2021,21,2021-12-05,jeddah,OCO,alpine,0,9,0,0.13533528,0.19428571,0.0,0.21362246,0.5,0.17069701,0.5,4,Finished,1,0,0.00275231
2021,21,2021-12-05,jeddah,GIO,alfa,0,10,0,0.10539922,0.02285714,0.0,0.12142418,0.5,0.00284495,0.47368421,9,Finished,1,0,0.00146079
2021,21,2021-12-05,jeddah,RIC,mclaren,0,11,0,0.082085,0.13714286,0.0,0.17092019,0.5,0.29871977,0.27777778,5,Finished,1,0,0.00201865
2021,21,2021-12-05,jeddah,RAI,alfa,0,12,0,0.06392786,0.02285714,0.0,0.14209324,0.5,0.0284495,0.58823529,15,+1 Lap,1,0,0.00143946
2021,21,2021-12-05,jeddah,ALO,alpine,0,13,0,0.04978707,0.19428571,0.0,0.25221088,0.5,0.21906117,0.5,13,+1 Lap,1,0,0.00233095
2021,21,2021-12-05,jeddah,RUS,williams,0,14,0,0.03877421,0.0,0.0,0.0709913,0.5,0.0455192,0.92307692,19,Collision,0,0,0.00143844
2021,21,2021-12-05,jeddah,SAI,ferrari,0,15,0,0.03019738,0.45714286,0.0,0.35562745,0.5,0.41394026,0.27777778,8,Finished,1,0,0.0039884
2021,21,2021-12-05,jeddah,LAT,williams,0,16,0,0.02351775,0.0,0.0,0.04311339,0.5,0.01991465,0.07692308,12,Finished,1,0,0.00082515
2021,21,2021-12-05,jeddah,VET,aston_martin,0,17,0,0.01831564,0.10285714,0.0,0.17963779,0.5,0.12233286,0.42857143,16,Collision damage,0,0,0.00148835
2021,21,2021-12-05,jeddah,STR,aston_martin,0,18,0,0.01426423,0.10285714,0.0,0.1693941,0.5,0.09672831,0.57142857,11,Finished,1,0,0.00153476
2021,21,2021-12-05,jeddah,MSC,haas,0,19,0,0.011109,0.0,0.0,0.03596594,0.5,0.0,0.78571429,20,Accident,0,0,0.00113536
2021,21,2021-12-05,jeddah,MAZ,haas,0,20,0,0.0086517,0.0,0.0,0.03829317,0.5,0.0,0.21428571,18,Collision,0,0,0.00083097
2021,22,2021-12-12,yas_marina,VER,red_bull,0,1,3,1.0,1.0,0.0,0.96091197,1.0,1.0,1.0,1,Finished,1,1,0.67580088
2021,22,2021-12-12,yas_marina,HAM,mercedes,0,2,3,0.77880078,0.94375,0.0,1.0,0.98011211,1.0,0.8125,2,Finished,1,0,0.27188434
2021,22,2021-12-12,yas_marina,NOR,mclaren,0,3,2,0.60653066,0.18125,0.0,0.20364377,0.44915755,0.41677943,0.68421053,7,Finished,1,0,0.00803742
2021,22,2021-12-12,yas_marina,PER,red_bull,0,4,3,0.47236655,1.0,0.0,0.52577544,0.17509795,0.51420839,0.0,15,Engine,0,0,0.01493315
2021,22,2021-12-12,yas_marina,SAI,ferrari,0,5,3,0.36787944,0.4625,0.0,0.34172667,0.34980786,0.40460081,0.26315789,3,Finished,1,0,0.00462637
2021,22,2021-12-12,yas_marina,BOT,mercedes,0,6,3,0.2865048,0.94375,0.0,0.38152976,0.74809237,0.58998647,0.1875,6,Finished,1,0,0.01132775
2021,22,2021-12-12,yas_marina,LEC,ferrari,0,7,3,0.22313016,0.4625,0.0,0.43024847,0.37234695,0.42760487,0.73684211,10,Finished,1,0,0.00404695
2021,22,2021-12-12,yas_marina,TSU,alphatauri,0,8,0,0.17377394,0.175,0.0,0.09222677,0.5,0.0541272,0.07142857,4,Finished,1,0,0.00092009
2021,22,2021-12-12,yas_marina,OCO,alpine,0,9,2,0.13533528,0.28125,0.0,0.28797124,0.26399708,0.19485792,0.52941176,9,Finished,1,0,0.00135445
2021,22,2021-12-12,yas_marina,RIC,mclaren,0,10,3,0.10539922,0.18125,0.0,0.24156842,0.35127848,0.31123139,0.31578947,12,+1 Lap,1,0,0.00105936
2021,22,2021-12-12,yas_marina,ALO,alpine,0,11,1,0.082085,0.28125,0.0,0.25117859,0.36240991,0.20838972,0.47058824,8,Finished,1,0,0.00114952
2021,22,2021-12-12,yas_marina,GAS,alphatauri,0,12,3,0.06392786,0.175,0.0,0.29180201,0.14146742,0.27063599,0.92857143,5,Finished,1,0,0.00106647
2021,22,2021-12-12,yas_marina,STR,aston_martin,0,13,3,0.04978707,0.1,0.0,0.14841988,0.11039197,0.09201624,0.57142857,13,+1 Lap,1,0,0.00055372
2021,22,2021-12-12,yas_marina,GIO,alfa,0,14,2,0.03877421,0.0375,0.0,0.13103089,0.2123089,0.00811908,0.5,17,Gearbox,0,0,0.00046717
2021,22,2021-12-12,yas_marina,VET,aston_martin,0,15,3,0.03019738,0.1,0.0,0.16541965,0.41826816,0.11637348,0.42857143,11,Finished,1,0,0.00063833
2021,22,2021-12-12,yas_marina,LAT,williams,0,16,1,0.02351775,0.0,0.0,0.05653147,0.3187975,0.01894452,0.07692308,16,Accident,0,0,0.00034458
2021,22,2021-12-12,yas_marina,RUS,williams,0,17,2,0.01831564,0.0,0.0,0.0551036,0.21438315,0.04330176,0.92307692,18,Gearbox,0,0,0.00048115
2021,22,2021-12-12,yas_marina,RAI,alfa,0,18,3,0.01426423,0.0375,0.0,0.12575883,0.0913422,0.0270636,0.55555556,19,Brakes,0,0,0.00040487
2021,22,2021-12-12,yas_marina,MSC,haas,0,19,0,0.011109,0.0,0.0,0.02866814,0.5,0.0,0.78571429,14,+1 Lap,1,0,0.0005159
2021,22,2021-12-12,yas_marina,MAZ,haas,0,20,0,0.0086517,0.0,0.0,0.03197244,0.5,0.0,0.21428571,20,Illness,0,0,0.00038756
2022,2,2022-03-27,jeddah,PER,red_bull,0,1,1,1.0,0.0,0.0,0.0,0.3,0.0,0.5,4,Finished,1,0,0.02810852
2022,2,2022-03-27,jeddah,LEC,ferrari,0,2,1,0.77880078,1.0,0.0,1.0,0.42047768,1.0,0.5,2,Finished,1,0,0.62934291
2022,2,2022-03-27,jeddah,SAI,ferrari,0,3,1,0.60653066,1.0,0.0,0.81873075,0.39863879,0.69230769,0.5,3,Finished,1,0,0.2294499
2022,2,2022-03-27,jeddah,VER,red_bull,0,4,1,0.47236655,0.0,0.0,0.0,0.6274923,0.0,0.5,1,Finished,1,1,0.00780302
2022,2,2022-03-27,jeddah,OCO,alpine,0,5,1,0.36787944,0.18181818,0.0,0.30119421,0.51952465,0.23076923,0.5,6,Finished,1,0,0.0121938
2022,2,2022-03-27,jeddah,RUS,mercedes,0,6,1,0.2865048,0.61363636,0.0,0.54881164,0.3,0.46153846,0.5,5,Finished,1,0,0.02605021
2022,2,2022-03-27,jeddah,ALO,alpine,0,7,1,0.22313016,0.18181818,0.0,0.20189652,0.33628718,0.07692308,0.5,16,Water pump,0,0,0.00528072
2022,2,2022-03-27,jeddah,BOT,alfa,0,8,1,0.17377394,0.20454545,0.0,0.36787944,0.56812802,0.30769231,0.5,15,Cooling system,0,0,0.00858046
2022,2,2022-03-27,jeddah,GAS,alphatauri,0,9,1,0.13533528,0.09090909,0.0,0.0,0.44715178,0.0,0.5,8,Finished,1,0,0.00284972
2022,2,2022-03-27,jeddah,MAG,haas,0,10,0,0.10539922,0.22727273,0.0,0.44932896,0.5,0.38461538,0.5,9,Finished,1,0,0.00806549
2022,2,2022-03-27,jeddah,NOR,mclaren,0,11,1,0.082085,0.0,0.0,0.06081006,0.36611956,0.0,0.5,7,Finished,1,0,0.00210609
2022,2,2022-03-27,jeddah,RIC,mclaren,0,12,1,0.06392786,0.0,0.0,0.07427358,0.47973159,0.0,0.5,17,Gearbox,0,0,0.00223629
2022,2,2022-03-27,jeddah,ZHO,alfa,0,13,0,0.04978707,0.20454545,0.0,0.16529889,0.5,0.03846154,0.5,11,Finished,1,0,0.00349594
2022,2,2022-03-27,jeddah,MSC,haas,0,14,1,0.03877421,0.22727273,0.0,0.13533528,0.3,0.0,0.5,20,Withdrew,0,0,0.00275883
2022,2,2022-03-27,jeddah,STR,aston_martin,0,15,1,0.03019738,0.0,0.0,0.11080316,0.35413411,0.0,0.5,13,+1 Lap,1,0,0.00189638
2022,2,2022-03-27,jeddah,HAM,mercedes,0,16,1,0.02351775,0.61363636,0.0,0.67032005,0.7,0.57692308,0.5,10,Finished,1,0,0.02150854
2022,2,2022-03-27,jeddah,ALB,williams,0,17,0,0.01831564,0.0,0.0,0.09071795,0.5,0.0,0.5,14,Collision damage,0,0,0.00202705
2022,2,2022-03-27,jeddah,HUL,aston_martin,0,18,0,0.01426423,0.0,0.0,0.0407622,0.5,0.0,0.5,12,Finished,1,0,0.0018878
2022,2,2022-03-27,jeddah,LAT,williams,0,19,1,0.011109,0.0,0.0,0.04978707,0.34432126,0.0,0.5,18,Accident,0,0,0.00165313
2022,2,2022-03-27,jeddah,TSU,alphatauri,0,20,1,0.0086517,0.09090909,0.0,0.24659696,0.32970943,0.15384615,0.5,19,Power Unit,0,0,0.00270521
2022,3,2022-04-10,albert_park,LEC,ferrari,0,1,2,1.0,1.0,0.0,1.0,0.41449588,1.0,0.5,1,Finished,1,1,0.80235024
2022,3,2022-04-10,albert_park,VER,red_bull,0,2,3,0.77880078,0.47435897,0.0,0.549834,0.63984857,0.55555556,0.5,18,Fuel leak,0,0,0.08911642
2022,3,2022-04-10,albert_park,PER,red_bull,0,3,3,0.60653066,0.47435897,0.0,0.3017553,0.18656914,0.26666667,0.5,2,Finished,1,0,0.02098373
2022,3,2022-04-10,albert_park,NOR,mclaren,0,4,1,0.47236655,0.07692308,0.0,0.19904226,0.35413411,0.13333333,0.5,5,Finished,1,0,0.00675802
2022,3,2022-04-10,albert_park,HAM,mercedes,0,5,3,0.36787944,0.48717949,0.0,0.4594517,1.0,0.35555556,0.5,4,Finished,1,0,0.02268628
2022,3,2022-04-10,albert_park,RUS,mercedes,0,6,1,0.2865048,0.48717949,0.0,0.54881164,0.32432403,0.48888889,0.5,3,Finished,1,0,0.01232016
2022,3,2022-04-10,albert_park,RIC,mclaren,0,7,3,0.22313016,0.07692308,0.0,0.04083814,0.21328365,0.0,0.5,6,Finished,1,0,0.0019448
2022,3,2022-04-10,albert_park,OCO,alpine,0,8,2,0.17377394,0.20512821,0.0,0.36787944,0.28078285,0.31111111,0.5,7,Finished,1,0,0.00380572
2022,3,2022-04-10,albert_park,SAI,ferrari,0,9,3,0.13533528,1.0,0.0,0.81873075,0.13269303,0.73333333,0.5,20,Spun off,0,0,0.02178722
2022,3,2022-04-10,albert_park,ALO,alpine,0,10,2,0.10539922,0.20512821,0.0,0.11100957,0.38483974,0.04444444,0.5,17,+1 Lap,1,0,0.00200354
2022,3,2022-04-10,albert_park,GAS,alphatauri,0,11,2,0.082085,0.1025641,0.0,0.13558739,0.23820252,0.08888889,0.5,9,Finished,1,0,0.00150586
2022,3,2022-04-10,albert_park,BOT,alfa,0,12,3,0.06392786,0.11538462,0.0,0.20227262,0.83709277,0.17777778,0.5,8,Finished,1,0,0.00266289
2022,3,2022-04-10,albert_park,TSU,alphatauri,0,13,0,0.04978707,0.1025641,0.0,0.13558739,0.5,0.08888889,0.5,15,+1 Lap,1,0,0.00165571
2022,3,2022-04-10,albert_park,ZHO,alfa,0,14,0,0.03877421,0.11538462,0.0,0.16529889,0.5,0.02222222,0.5,11,Finished,1,0,0.00159185
2022,3,2022-04-10,albert_park,MSC,haas,0,15,0,0.03019738,0.15384615,0.0,0.07441194,0.5,0.0,0.5,13,+1 Lap,1,0,0.00145681
2022,3,2022-04-10,albert_park,ALB,williams,0,16,1,0.02351775,0.0,0.0,0.04987981,0.33628718,0.0,0.5,10,Finished,1,0,0.00097113
2022,3,2022-04-10,albert_park,MAG,haas,0,17,3,0.01831564,0.15384615,0.0,0.35806591,0.20424044,0.26666667,0.5,14,+1 Lap,1,0,0.00185796
2022,3,2022-04-10,albert_park,VET,aston_martin,0,18,3,0.01426423,0.0,0.0,0.549834,0.97091062,0.0,0.5,19,Accident,0,0,0.00266355
2022,3,2022-04-10,albert_park,LAT,williams,0,19,0,0.011109,0.0,0.0,0.02737462,0.5,0.0,0.5,16,+1 Lap,1,0,0.00103302
2022,3,2022-04-10,albert_park,STR,aston_martin,0,20,3,0.0086517,0.0,0.0,0.11080316,0.14095433,0.0,0.5,12,Finished,1,0,0.00084507
2022,4,2022-04-24,imola,VER,red_bull,1,1,2,1.0,0.52884615,1.0,0.35476961,0.60298896,0.35211268,0.5,1,Finished,1,1,0.34185243
2022,4,2022-04-24,imola,LEC,ferrari,1,2,2,0.77880078,1.0,0.75147729,1.0,0.54450081,1.0,0.5,6,Finished,1,0,0.54660587
2022,4,2022-04-24,imola,NOR,mclaren,1,3,2,0.60653066,0.23076923,0.31890656,0.28783637,0.53576813,0.22535211,0.5,3,Finished,1,0,0.02578153
2022,4,2022-04-24,imola,MAG,haas,1,4,1,0.47236655,0.11538462,0.13533528,0.25738502,0.3,0.16901408,0.5,9,Finished,1,0,0.0095164
2022,4,2022-04-24,imola,ALO,alpine,1,5,2,0.36787944,0.21153846,0.10170139,0.08608794,0.49103151,0.02816901,0.5,19,Collision damage,0,0,0.00639395
2022,4,2022-04-24,imola,RIC,mclaren,1,6,2,0.2865048,0.23076923,0.23965104,0.15686245,0.53327105,0.11267606,0.5,18,+1 Lap,1,0,0.00655247
2022,4,2022-04-24,imola,PER,red_bull,1,7,2,0.22313016,0.52884615,0.56471812,0.48516248,0.34313585,0.42253521,0.5,2,Finished,1,0,0.01496193
2022,4,2022-04-24,imola,BOT,alfa,1,8,2,0.17377394,0.125,0.18009231,0.21799755,0.42028541,0.16901408,0.5,5,Finished,1,0,0.00375402
2022,4,2022-04-24,imola,VET,aston_martin,1,9,2,0.13533528,0.0,0.03243324,0.0,0.20819577,0.0,0.5,8,Finished,1,0,0.00158892
2022,4,2022-04-24,imola,SAI,ferrari,1,10,2,0.10539922,1.0,0.42437285,0.52826997,0.4575433,0.46478873,0.5,20,Collision,0,0,0.01725966
2022,4,2022-04-24,imola,RUS,mercedes,1,11,2,0.082085,0.625,0.05743262,0.59191913,0.175,0.52112676,0.66666667,4,Finished,1,0,0.00687697
2022,4,2022-04-24,imola,MSC,haas,1,12,1,0.06392786,0.11538462,0.07642629,0.08019682,0.32229178,0.0,0.5,17,+1 Lap,1,0,0.0017151
2022,4,2022-04-24,imola,HAM,mercedes,1,13,2,0.04978707,0.625,0.02437284,0.49115389,0.825,0.3943662,0.33333333,13,+1 Lap,1,0,0.00664648
2022,4,2022-04-24,imola,ZHO,alfa,1,14,0,0.03877421,0.125,0.0,0.15466871,0.5,0.01408451,0.5,15,+1 Lap,1,0,0.00177034
2022,4,2022-04-24,imola,STR,aston_martin,1,15,2,0.03019738,0.0,0.01831564,0.11080316,0.30771918,0.0,0.5,10,+1 Lap,1,0,0.00127748
2022,4,2022-04-24,imola,TSU,alphatauri,1,16,1,0.02351775,0.09615385,0.04315931,0.10905867,0.34961126,0.05633803,0.5,7,Finished,1,0,0.00152369
2022,4,2022-04-24,imola,GAS,alphatauri,1,17,2,0.01831564,0.09615385,0.01034317,0.15911186,0.3039078,0.08450704,0.5,12,+1 Lap,1,0,0.0014947
2022,4,2022-04-24,imola,LAT,williams,1,18,2,0.01426423,0.00961538,0.00584098,0.03532588,0.21554541,0.0,0.5,16,+1 Lap,1,0,0.00106736
2022,4,2022-04-24,imola,OCO,alpine,1,19,2,0.011109,0.21153846,0.01376379,0.34422155,0.26140948,0.28169014,0.5,14,+1 Lap,1,0,0.00216939
2022,4,2022-04-24,imola,ALB,williams,1,20,1,0.0086517,0.00961538,0.00777266,0.09082699,0.32722724,0.01408451,0.5,11,+1 Lap,1,0,0.00119132
2022,5,2022-05-08,miami,LEC,ferrari,0,1,0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,2,Finished,1,0,0.69817875
2022,5,2022-05-08,miami,SAI,ferrari,0,2,0,0.77880078,1.0,0.0,0.46728364,0.5,0.44186047,0.5,3,Finished,1,0,0.11797942
2022,5,2022-05-08,miami,VER,red_bull,0,3,0,0.60653066,0.88392857,0.0,0.62762619,0.5,0.68604651,0.5,1,Finished,1,1,0.07917251
2022,5,2022-05-08,miami,PER,red_bull,0,4,0,0.47236655,0.88392857,0.0,0.68608114,0.5,0.62790698,0.5,4,Finished,1,0,0.05075592
2022,5,2022-05-08,miami,BOT,alfa,0,5,0,0.36787944,0.20535714,0.0,0.33383605,0.5,0.27906977,1.0,7,Finished,1,0,0.00863267
2022,5,2022-05-08,miami,HAM,mercedes,0,6,0,0.2865048,0.6875,0.0,0.46292092,0.5,0.3255814,0.25,6,Finished,1,0,0.01096054
2022,5,2022-05-08,miami,GAS,alphatauri,0,7,0,0.22313016,0.14285714,0.0,0.17551461,0.5,0.06976744,0.5,18,Suspension,0,0,0.00267124
2022,5,2022-05-08,miami,NOR,mclaren,0,8,0,0.17377394,0.34821429,0.0,0.4649622,0.5,0.40697674,0.66666667,19,Collision,0,0,0.0059091
2022,5,2022-05-08,miami,TSU,alphatauri,0,9,0,0.13533528,0.14285714,0.0,0.19098704,0.5,0.11627907,0.5,12,Finished,1,0,0.00208238
2022,5,2022-05-08,miami,STR,aston_martin,0,10,0,0.10539922,0.04464286,0.0,0.1498844,0.5,0.01162791,0.33333333,10,Finished,1,0,0.00131855
2022,5,2022-05-08,miami,ALO,alpine,0,11,0,0.082085,0.19642857,0.0,0.07614948,0.5,0.02325581,0.5,11,Finished,1,0,0.00153977
2022,5,2022-05-08,miami,RUS,mercedes,0,12,0,0.06392786,0.6875,0.0,0.69580907,0.5,0.56976744,0.75,5,Finished,1,0,0.01015575
2022,5,2022-05-08,miami,VET,aston_martin,0,13,0,0.04978707,0.04464286,0.0,0.15477071,0.5,0.04651163,0.5,17,Collision,0,0,0.00122109
2022,5,2022-05-08,miami,RIC,mclaren,0,14,0,0.03877421,0.34821429,0.0,0.14922638,0.5,0.12790698,0.33333333,13,Finished,1,0,0.00179679
2022,5,2022-05-08,miami,MSC,haas,0,15,0,0.03019738,0.125,0.0,0.08373018,0.5,0.0,0.33333333,15,Finished,1,0,0.00105693
2022,5,2022-05-08,miami,MAG,haas,0,16,0,0.02351775,0.125,0.0,0.29102887,0.5,0.1744186,0.66666667,16,Front wing,0,0,0.00174734
2022,5,2022-05-08,miami,ZHO,alfa,0,17,0,0.01831564,0.20535714,0.0,0.15589592,0.5,0.01162791,0.0,20,Water leak,0,0,0.00105793
2022,5,2022-05-08,miami,ALB,williams,0,18,0,0.01426423,0.00892857,0.0,0.12281142,0.5,0.01162791,1.0,9,Finished,1,0,0.001232
2022,5,2022-05-08,miami,LAT,williams,0,19,0,0.011109,0.00892857,0.0,0.0468715,0.5,0.0,0.0,14,Finished,1,0,0.00068002
2022,5,2022-05-08,miami,OCO,alpine,0,20,0,0.0086517,0.19642857,0.0,0.32779078,0.5,0.23255814,0.5,8,Finished,1,0,0.0018513
2022,6,2022-05-22,catalunya,LEC,ferrari,0,1,3,1.0,1.0,0.0,1.0,0.35158005,1.0,1.0,20,Turbo,0,0,0.63277407
2022,6,2022-05-22,catalunya,VER,red_bull,0,2,3,0.77880078,0.94482759,0.0,0.74899991,0.78500105,0.81730769,1.0,1,Finished,1,1,0.25276736
2022,6,2022-05-22,catalunya,SAI,ferrari,0,3,3,0.60653066,1.0,0.0,0.53912285,0.31000377,0.50961538,0.0,4,Finished,1,0,0.03984988
2022,6,2022-05-22,catalunya,RUS,mercedes,0,4,3,0.47236655,0.65517241,0.0,0.66576136,0.05599465,0.56730769,0.8,3,Finished,1,0,0.02198075
2022,6,2022-05-22,catalunya,PER,red_bull,0,5,3,0.36787944,0.94482759,0.0,0.68285942,0.36102921,0.63461538,0.0,2,Finished,1,0,0.02166846
2022,6,2022-05-22,catalunya,HAM,mercedes,0,6,3,0.2865048,0.65517241,0.0,0.46014259,1.0,0.34615385,0.2,5,Finished,1,0,0.01219795
2022,6,2022-05-22,catalunya,BOT,alfa,0,7,3,0.22313016,0.2,0.0,0.34079485,0.70404975,0.28846154,1.0,6,Finished,1,0,0.00493875
2022,6,2022-05-22,catalunya,MAG,haas,0,8,2,0.17377394,0.09655172,0.0,0.23153973,0.27886465,0.14423077,0.66666667,17,+2 Laps,1,0,0.0017226
2022,6,2022-05-22,catalunya,RIC,mclaren,0,9,3,0.13533528,0.26896552,0.0,0.1413723,0.23546169,0.10576923,0.33333333,12,+1 Lap,1,0,0.00140477
2022,6,2022-05-22,catalunya,MSC,haas,0,10,1,0.10539922,0.09655172,0.0,0.08179716,0.31334931,0.0,0.33333333,14,+1 Lap,1,0,0.00090106
2022,6,2022-05-22,catalunya,NOR,mclaren,0,11,3,0.082085,0.26896552,0.0,0.36991939,0.16468463,0.33653846,0.66666667,8,Finished,1,0,0.00200139
2022,6,2022-05-22,catalunya,OCO,alpine,0,12,2,0.06392786,0.17931034,0.0,0.32235418,0.27647612,0.23076923,1.0,7,Finished,1,0,0.00185192
2022,6,2022-05-22,catalunya,TSU,alphatauri,0,13,1,0.04978707,0.11034483,0.0,0.17961128,0.3,0.09615385,0.5,10,+1 Lap,1,0,0.00097796
2022,6,2022-05-22,catalunya,GAS,alphatauri,0,14,3,0.03877421,0.11034483,0.0,0.13963771,0.22298462,0.05769231,0.5,13,+1 Lap,1,0,0.00082332
2022,6,2022-05-22,catalunya,ZHO,alfa,0,15,0,0.03019738,0.2,0.0,0.12402927,0.5,0.00961538,0.0,19,Power loss,0,0,0.00084006
2022,6,2022-05-22,catalunya,VET,aston_martin,0,16,3,0.02351775,0.04137931,0.0,0.10261172,0.26179987,0.03846154,0.5,11,+1 Lap,1,0,0.00068838
2022,6,2022-05-22,catalunya,ALO,alpine,0,17,1,0.01831564,0.17931034,0.0,0.09437249,0.31630488,0.01923077,0.0,9,+1 Lap,1,0,0.0006604
2022,6,2022-05-22,catalunya,STR,aston_martin,0,18,3,0.01426423,0.04137931,0.0,0.16051618,0.23613792,0.01923077,0.33333333,15,+1 Lap,1,0,0.00063131
2022,6,2022-05-22,catalunya,ALB,williams,0,19,2,0.011109,0.02068966,0.0,0.14811439,0.30550916,0.02884615,1.0,18,+2 Laps,1,0,0.00088287
2022,6,2022-05-22,catalunya,LAT,williams,0,20,2,0.0086517,0.02068966,0.0,0.05583414,0.20296849,0.0,0.0,16,+2 Laps,1,0,0.00043674
